-2.9,1.2,-4.5,-2.8,0.7,-4.2,
-2.9,1.2,-4.5,-2.8,0.688538,-4.20882,
-2.9,1.20529,-4.5,-2.95669,1.007,-4.16596,
-2.8427,1.20529,-4.52221,-2.95669,1.10223,-4.1605,
-2.92076,1.12723,-4.52052,-2.95499,0.852876,-4.16091,
-2.92076,1.12723,-4.52052,-2.95499,0.825001,-4.18131,
-2.92076,1.13251,-4.52052,-3.04912,1.0679,-4.15629,
-2.86694,1.13251,-4.53836,-3.04912,1.15096,-4.15191,
-2.95024,1.04922,-4.537,-3.04776,0.916446,-4.15224,
-2.95024,1.04922,-4.537,-3.04776,0.876098,-4.18102,
-2.95024,1.05455,-4.537,-3.11865,1.08427,-4.16246,
-2.89822,1.05455,-4.55323,-3.11865,1.16164,-4.15848,
-2.98626,0.966503,-4.55203,-3.11745,0.937937,-4.15877,
-2.98626,0.966503,-4.55203,-3.11745,0.891547,-4.19144,
-2.98626,0.97215,-4.55203,-3.17811,1.08526,-4.17573,
-2.93516,0.97215,-4.56764,-3.17811,1.15924,-4.17192,
-3.0278,0.879516,-4.56654,-3.17702,0.945664,-4.17219,
-3.0278,0.879516,-4.56654,-3.17702,0.896985,-4.20625,
-3.0278,0.885702,-4.56654,-3.23189,1.08364,-4.19218,
-2.97724,0.885702,-4.58195,-3.23189,1.15488,-4.18844,
-3.0741,0.78884,-4.58092,-3.23087,0.952443,-4.18868,
-3.0741,0.78884,-4.58092,-3.23087,0.903101,-4.22311,
-3.0741,0.795756,-4.58092,-3.28172,1.08516,-4.21019,
-3.02391,0.795756,-4.59631,-3.28172,1.15369,-4.20647,
-3.12429,0.695379,-4.59535,-3.28075,0.963999,-4.2067,
-3.12429,0.695379,-4.59535,-3.28075,0.914552,-4.24119,
-3.12429,0.703214,-4.59535,-3.32836,1.09255,-4.22919,
-3.07438,0.703214,-4.61082,-3.32836,1.1582,-4.22547,
-3.17717,0.600424,-4.60991,-3.32745,0.982832,-4.22568,
-3.17717,0.600424,-4.60991,-3.32745,0.933381,-4.26022,
-3.17717,0.609376,-4.60991,-3.37226,1.1071,-4.24902,
-3.12748,0.609376,-4.62553,-3.37226,1.16972,-4.24528,
-3.23127,0.505583,-4.62466,-3.37139,1.00978,-4.24548,
-3.23127,0.505583,-4.62466,-3.37139,0.960258,-4.28016,
-3.23127,0.515851,-4.62466,-3.41369,1.12923,-4.26967,
-3.18169,0.515851,-4.64048,-3.41369,1.18879,-4.2659,
-3.28496,0.412575,-4.63965,-3.41285,1.04465,-4.2661,
-3.28496,0.412575,-4.63965,-3.41285,0.994938,-4.30104,
-3.28496,0.424345,-4.63965,-3.45288,1.15871,-4.29119,
-3.23538,0.424345,-4.65571,-3.45288,1.21529,-4.28738,
-3.33676,0.322962,-4.65491,-3.45208,1.08651,-4.28757,
-3.33676,0.322962,-4.65491,-3.45208,1.03652,-4.32288,
-3.33676,0.336389,-4.65491,-3.49003,1.19477,-4.3136,
-3.28702,0.336389,-4.67124,-3.49003,1.24858,-4.30975,
-3.38549,0.23792,-4.67047,-3.48926,1.13403,-4.30993,
-3.38549,0.23792,-4.67047,-3.48926,1.08373,-4.34566,
-3.38549,0.253116,-4.67047,-3.52535,1.2363,-4.3369,
-3.33543,0.253116,-4.68709,-3.52535,1.28763,-4.33301,
-3.43041,0.158143,-4.68635,-3.52461,1.18576,-4.33318,
-3.43041,0.158143,-4.68635,-3.52461,1.13513,-4.36936,
-3.43041,0.175171,-4.68635,-3.55903,1.28205,-4.36106,
-3.37985,0.175171,-4.70328,-3.55903,1.33123,-4.35712,
-3.47115,0.0838737,-4.70256,-3.55831,1.2403,-4.35728,
-3.47115,0.0838737,-4.70256,-3.55831,1.18939,-4.3939,
-3.47115,0.102744,-4.70256,-3.59123,1.33079,-4.38601,
-3.41991,0.102744,-4.7198,-3.59123,1.37816,-4.38202,
-3.50765,0.0150069,-4.71911,-3.59054,1.29649,-4.38218,
-3.50765,0.0150069,-4.71911,-3.59054,1.24535,-4.41919,
-3.50765,0.0356852,-4.71911,-3.62212,1.38148,-4.41168,
-3.45556,0.0356852,-4.73666,-3.62212,1.42737,-4.40764,
-3.54004,-0.048794,-4.73599,-3.62145,1.35342,-4.40779,
-3.54004,-0.048794,-4.73599,-3.62145,1.30213,-4.44515,
-3.54004,-0.026378,-4.73599,-3.65183,1.43326,-4.43797,
-3.48692,-0.026378,-4.75386,-3.65183,1.47796,-4.43388,
-3.56854,-0.107997,-4.7532,-3.65118,1.41041,-4.43403,
-3.56854,-0.107997,-4.7532,-3.65118,1.35904,-4.47168,
-3.56854,-0.0839415,-4.7532,-3.68048,1.48547,-4.4648,
-3.51422,-0.0839415,-4.77138,-3.68048,1.52926,-4.46067,
-3.59341,-0.163131,-4.77074,-3.67985,1.46699,-4.46081,
-3.59341,-0.163131,-4.77074,-3.67985,1.41561,-4.49869,
-3.59341,-0.137553,-4.77074,-3.70817,1.53762,-4.49209,
-3.53774,-0.137553,-4.78921,-3.70817,1.58075,-4.48792,
-3.61493,-0.214743,-4.78859,-3.70756,1.52283,-4.48805,
-3.61493,-0.214743,-4.78859,-3.70756,1.4715,-4.52612,
-3.61493,-0.18777,-4.78859,-3.735,1.58938,-4.51976,
-3.55773,-0.18777,-4.80733,-3.735,1.63206,-4.51555,
-3.63333,-0.263367,-4.80673,-3.73439,1.57773,-4.51569,
-3.63333,-0.263367,-4.80673,-3.73439,1.52651,-4.55388,
-3.63333,-0.235132,-4.80673,-3.76102,1.64051,-4.54775,
-3.57446,-0.235132,-4.82574,-3.76102,1.68296,-4.54351,
-3.64884,-0.309516,-4.82516,-3.76043,1.63158,-4.54364,
-3.64884,-0.309516,-4.82516,-3.76043,1.58051,-4.58191,
-3.64884,-0.28015,-4.82516,-3.7863,1.69089,-4.576,
-3.58812,-0.28015,-4.84442,-3.7863,1.73328,-4.57173,
-3.66164,-0.353669,-4.84385,-3.78572,1.68434,-4.57185,
-3.66164,-0.353669,-4.84385,-3.78572,1.63345,-4.61016,
-3.66164,-0.323301,-4.84385,-3.81089,1.74044,-4.60445,
-3.5989,-0.323301,-4.86334,-3.81089,1.78295,-4.60015,
-3.67187,-0.396276,-4.86278,-3.81033,1.736,-4.60027,
-3.67187,-0.396276,-4.86278,-3.81033,1.68533,-4.63858,
-3.67187,-0.365024,-4.86278,-3.83484,1.78912,-4.63305,
-3.60693,-0.365024,-4.88248,-3.83484,1.83193,-4.62873,
-3.67966,-0.437753,-4.88193,-3.8343,1.7866,-4.62885,
-3.67966,-0.437753,-4.88193,-3.8343,1.73618,-4.66713,
-3.67966,-0.405729,-4.88193,-3.8582,1.83697,-4.66177,
-3.61234,-0.405729,-4.90183,-3.8582,1.88023,-4.65744,
-3.6851,-0.478488,-4.90129,-3.85767,1.83621,-4.65755,
-3.6851,-0.478488,-4.90129,-3.85767,1.78605,-4.69576,
-3.6851,-0.445793,-4.90129,-3.88099,1.88403,-4.69057,
-3.61518,-0.445793,-4.92136,-3.88099,1.92789,-4.68623,
-3.68824,-0.518845,-4.92083,-3.88047,1.88492,-4.68634,
-3.68824,-0.518845,-4.92083,-3.88047,1.83503,-4.72446,
-3.68824,-0.485568,-4.92083,-3.90325,1.93035,-4.71942,
-3.61552,-0.485568,-4.94105,-3.90325,1.97499,-4.71507,
-3.68912,-0.559166,-4.94054,-3.90274,1.93282,-4.71518,
-3.68912,-0.559166,-4.94054,-3.90274,1.88322,-4.75319,
-3.68912,-0.525386,-4.94054,-3.92501,1.97604,-4.7483,
-3.61337,-0.525386,-4.96087,-3.92501,2.02161,-4.74395,
-3.68775,-0.599775,-4.96037,-3.92451,1.98003,-4.74405,
-3.68775,-0.599775,-4.96037,-3.92451,1.93072,-4.78193,
-3.68775,-0.565559,-4.96037,-3.9463,2.02119,-4.77718,
-3.60872,-0.565559,-4.98081,-3.9463,2.06787,-4.77283,
-3.68415,-0.640985,-4.98032,-3.94581,2.02669,-4.77294,
-3.68415,-0.640985,-4.98032,-3.94581,1.97767,-4.81067,
-3.68415,-0.606388,-4.98032,-3.96714,2.06593,-4.80604,
-3.60157,-0.606388,-5.00084,-3.96714,2.11388,-4.80171,
-3.67828,-0.683097,-5.00036,-3.96666,2.07293,-4.80181,
-3.67828,-0.683097,-5.00036,-3.96666,2.0242,-4.83938,
-3.67828,-0.648163,-5.00036,-3.98756,2.11038,-4.83487,
-3.59186,-0.648163,-5.02093,-3.98756,2.1598,-4.83055,
-3.67011,-0.726408,-5.02046,-3.9871,2.11891,-4.83065,
-3.67011,-0.726408,-5.02046,-3.9871,2.07047,-4.86805,
-3.67011,-0.691168,-5.02046,-4.00759,2.1547,-4.86366,
-3.57957,-0.691168,-5.04105,-4.00759,2.20577,-4.85936,
-3.65961,-0.77121,-5.04059,-4.00714,2.16479,-4.85946,
-3.65961,-0.77121,-5.04059,-4.00714,2.11664,-4.89668,
-3.65961,-0.735684,-5.04059,-4.02726,2.19904,-4.89239,
-3.56463,-0.735684,-5.06117,-4.02726,2.25197,-4.88812,
-3.64674,-0.817795,-5.06072,-4.02681,2.21074,-4.88821,
-3.64674,-0.817795,-5.06072,-4.02681,2.16289,-4.92524,
-3.64674,-0.78199,-5.06072,-4.04658,2.24358,-4.92105,
-3.547,-0.78199,-5.08127,-4.04658,2.29859,-4.91682,
-3.63146,-0.866452,-5.08083,-4.04614,2.25697,-4.91691,
-3.63146,-0.866452,-5.08083,-4.04614,2.20941,-4.95373,
-3.63146,-0.830363,-5.08083,-4.06558,2.28852,-4.94964,
-3.52664,-0.830363,-5.10131,-4.06558,2.34582,-4.94544,
-3.61375,-0.91747,-5.10088,-4.06515,2.30368,-4.94553,
-3.61375,-0.91747,-5.10088,-4.06515,2.25641,-4.98213,
-3.61375,-0.881077,-5.10088,-4.0843,2.33407,-4.97813,
-3.50355,-0.881077,-5.12125,-4.0843,2.39389,-4.97397,
-3.5936,-0.971132,-5.12083,-4.08387,2.35108,-4.97406,
-3.5936,-0.971132,-5.12083,-4.08387,2.30412,-5.01044,
-3.5936,-0.934397,-5.12083,-4.10275,2.38045,-5.00651,
-3.47776,-0.934397,-5.14105,-4.10275,2.44301,-5.00241,
-3.57106,-1.0277,-5.14064,-4.10234,2.39942,-5.0025,
-3.57106,-1.0277,-5.14064,-4.10234,2.35277,-5.03863,
-3.57106,-0.990576,-5.14064,-4.12098,2.42792,-5.03478,
-3.44936,-0.990576,-5.16066,-4.12098,2.49342,-5.03074,
-3.54622,-1.08743,-5.16026,-4.12058,2.44893,-5.03082,
-3.54622,-1.08743,-5.16026,-4.12058,2.40261,-5.06669,
-3.54622,-1.04984,-5.16026,-4.13902,2.47672,-5.0629,
-3.41856,-1.04984,-5.18005,-4.13902,2.54536,-5.05894,
-3.51924,-1.15052,-5.17965,-4.13862,2.49988,-5.05901,
-3.51924,-1.15052,-5.17965,-4.13862,2.45391,-5.0946,
-3.51924,-1.11236,-5.17965,-4.15689,2.52712,-5.09087,
-3.38563,-1.11236,-5.19915,-4.15689,2.59906,-5.08698,
-3.49037,-1.2171,-5.19876,-4.15651,2.55252,-5.08706,
-3.49037,-1.2171,-5.19876,-4.15651,2.50693,-5.12233,
-3.49037,-1.17826,-5.19876,-4.17465,2.57941,-5.11865,
-3.351,-1.17826,-5.21791,-4.17465,2.65472,-5.11485,
-3.45996,-1.28723,-5.21754,-4.17427,2.6071,-5.11492,
-3.45996,-1.28723,-5.21754,-4.17427,2.56193,-5.14987,
-3.45996,-1.24756,-5.21754,-4.19233,2.63384,-5.14622,
-3.31522,-1.24756,-5.23628,-4.19233,2.71252,-5.14252,
-3.42847,-1.36082,-5.23591,-4.19197,2.66385,-5.14259,
-3.42847,-1.36082,-5.23591,-4.19197,2.61913,-5.17718,
-3.42847,-1.32015,-5.23591,-4.20998,2.69066,-5.17355,
-3.27898,-1.32015,-5.25419,-4.20998,2.77261,-5.16997,
-3.39646,-1.43763,-5.25383,-4.20963,2.72299,-5.17004,
-3.39646,-1.43763,-5.25383,-4.20963,2.67874,-5.20424,
-3.39646,-1.39579,-5.25383,-4.22765,2.75006,-5.20063,
-3.24308,-1.39579,-5.27159,-4.22765,2.83507,-5.19717,
-3.36456,-1.51727,-5.27124,-4.2273,2.78466,-5.19724,
-3.36456,-1.51727,-5.27124,-4.2273,2.74092,-5.23104,
-3.36456,-1.47404,-5.27124,-4.24537,2.81218,-5.22744,
-3.20835,-1.47404,-5.28842,-4.24537,2.89991,-5.22411,
-3.33344,-1.59913,-5.28808,-4.24503,2.84896,-5.22417,
-3.33344,-1.59913,-5.28808,-4.24503,2.80572,-5.25757,
-3.33344,-1.55433,-5.28808,-4.26318,2.87709,-5.25398,
-3.17562,-1.55433,-5.30465,-4.26318,2.96708,-5.25078,
-3.30375,-1.68247,-5.30432,-4.26285,2.91588,-5.25084,
-3.30375,-1.68247,-5.30432,-4.26285,2.87314,-5.28385,
-3.30375,-1.6359,-5.30432,-4.28111,2.94474,-5.28025,
-3.14562,-1.6359,-5.32024,-4.28111,3.03643,-5.27719,
-3.27612,-1.76639,-5.31993,-4.28079,2.98533,-5.27725,
-3.27612,-1.76639,-5.31993,-4.28079,2.94307,-5.30989,
-3.27612,-1.7179,-5.31993,-4.29918,3.01497,-5.30628,
-3.11897,-1.7179,-5.33517,-4.29918,3.10776,-5.30337,
-3.25103,-1.84996,-5.33487,-4.29887,3.05712,-5.30343,
-3.25103,-1.84996,-5.33487,-4.29887,3.01529,-5.33573,
-3.25103,-1.79945,-5.33487,-4.3174,3.08752,-5.33212,
-3.09608,-1.79945,-5.34943,-4.3174,3.18076,-5.32935,
-3.22886,-1.93223,-5.34914,-4.3171,3.13094,-5.3294,
-3.22886,-1.93223,-5.34914,-4.3171,3.08949,-5.36142,
-3.22886,-1.87965,-5.34914,-4.33574,3.16202,-5.3578,
-3.07718,-1.87965,-5.36302,-4.33574,3.25508,-5.35518,
-3.20987,-2.01235,-5.36274,-4.33546,3.20639,-5.35523,
-3.20987,-2.01235,-5.36274,-4.33546,3.16527,-5.38701,
-3.20987,-1.95774,-5.36274,-4.35419,3.23802,-5.3834,
-3.06235,-1.95774,-5.37595,-4.35419,3.33032,-5.38091,
-3.19418,-2.08957,-5.37568,-4.35392,3.28303,-5.38096,
-3.19418,-2.08957,-5.37568,-4.35392,3.24218,-5.41255,
-3.19418,-2.03304,-5.37568,-4.3727,3.31503,-5.40895,
-3.05149,-2.03304,-5.38824,-4.3727,3.40604,-5.40659,
-3.18178,-2.16333,-5.38798,-4.37244,3.36036,-5.40664,
-3.18178,-2.16333,-5.38798,-4.37244,3.31972,-5.43809,
-3.18178,-2.10508,-5.38798,-4.39123,3.39252,-5.4345,
-3.0444,-2.10508,-5.39992,-4.39123,3.48182,-5.43228,
-3.17258,-2.23327,-5.39967,-4.39098,3.43789,-5.43232,
-3.17258,-2.23327,-5.39967,-4.39098,3.39743,-5.46367,
-3.17258,-2.17351,-5.39967,-4.40972,3.47,-5.46011,
-3.04079,-2.17351,-5.41102,-4.40972,3.55725,-5.458,
-3.16643,-2.29916,-5.41078,-4.40948,3.51514,-5.45804,
-3.16643,-2.29916,-5.41078,-4.40948,3.47486,-5.4893,
-3.16643,-2.23819,-5.41078,-4.42812,3.54701,-5.48577,
-3.04033,-2.23819,-5.42158,-4.42812,3.63196,-5.48378,
-3.1631,-2.36096,-5.42136,-4.4279,3.59171,-5.48382,
-3.1631,-2.36096,-5.42136,-4.4279,3.55159,-5.51499,
-3.1631,-2.29908,-5.42136,-4.44637,3.62315,-5.51151,
-3.04266,-2.29908,-5.43164,-4.44637,3.70565,-5.50962,
-3.16232,-2.41875,-5.43143,-4.44616,3.66725,-5.50965,
-3.16232,-2.41875,-5.43143,-4.44616,3.62731,-5.54073,
-3.16232,-2.35627,-5.43143,-4.46444,3.69809,-5.53731,
-3.04743,-2.35627,-5.44124,-4.46444,3.77805,-5.53552,
-3.16383,-2.47267,-5.44103,-4.46424,3.74146,-5.53555,
-3.16383,-2.47267,-5.44103,-4.46424,3.70172,-5.56653,
-3.16383,-2.40989,-5.44103,-4.48226,3.77158,-5.56317,
-3.05427,-2.40989,-5.45041,-4.48226,3.84896,-5.56146,
-3.16734,-2.52296,-5.45021,-4.48207,3.81412,-5.56149,
-3.16734,-2.52296,-5.45021,-4.48207,3.77462,-5.59234,
-3.16734,-2.46017,-5.45021,-4.49982,3.84342,-5.58905,
-3.06288,-2.46017,-5.45919,-4.49982,3.91824,-5.58742,
-3.17259,-2.56987,-5.459,-4.49964,3.88508,-5.58745,
-3.17259,-2.56987,-5.459,-4.49964,3.84586,-5.61815,
-3.17259,-2.50732,-5.459,-4.51707,3.91349,-5.61493,
-3.07295,-2.50732,-5.46761,-4.51707,3.98579,-5.61337,
-3.1793,-2.61368,-5.46744,-4.5169,3.95423,-5.61341,
-3.1793,-2.61368,-5.46744,-4.5169,3.91533,-5.64392,
-3.1793,-2.5516,-5.46744,-4.53399,3.98169,-5.64077,
-3.0842,-2.5516,-5.47571,-4.53399,4.05155,-5.63929,
-3.18725,-2.65465,-5.47554,-4.53383,4.0215,-5.63931,
-3.18725,-2.65465,-5.47554,-4.53383,3.98297,-5.66961,
-3.18725,-2.59323,-5.47554,-4.55058,4.04798,-5.66654,
-3.09642,-2.59323,-5.48351,-4.55058,4.11548,-5.66512,
-3.19623,-2.69304,-5.48335,-4.55042,4.08686,-5.66515,
-3.19623,-2.69304,-5.48335,-4.55042,4.04874,-5.69519,
-3.19623,-2.63246,-5.48335,-4.5668,4.11236,-5.69221,
-3.10939,-2.63246,-5.49103,-4.5668,4.17758,-5.69084,
-3.20604,-2.72911,-5.49088,-4.56665,4.15031,-5.69087,
-3.20604,-2.72911,-5.49088,-4.56665,4.11263,-5.72064,
-3.20604,-2.66948,-5.49088,-4.58267,4.17483,-5.71774,
-3.12294,-2.66948,-5.4983,-4.58267,4.23788,-5.71642,
-3.21652,-2.76307,-5.49816,-4.58252,4.21188,-5.71644,
-3.21652,-2.76307,-5.49816,-4.58252,4.17466,-5.74592,
-3.21652,-2.7045,-5.49816,-4.59817,4.23541,-5.74309,
-3.13691,-2.7045,-5.50534,-4.59817,4.29639,-5.74182,
-3.22753,-2.79512,-5.50521,-4.59803,4.27158,-5.74185,
-3.22753,-2.79512,-5.50521,-4.59803,4.23487,-5.771,
-3.22753,-2.7377,-5.50521,-4.6133,4.29417,-5.76825,
-3.15119,-2.7377,-5.51217,-4.6133,4.35316,-5.76703,
-3.23894,-2.82545,-5.51204,-4.61317,4.32948,-5.76705,
-3.23894,-2.82545,-5.51204,-4.61317,4.29328,-5.79586,
-3.23894,-2.76923,-5.51204,-4.62807,4.35113,-5.79319,
-3.16566,-2.76923,-5.51879,-4.62807,4.40824,-5.79201,
-3.25066,-2.85423,-5.51866,-4.62795,4.38561,-5.79203,
-3.25066,-2.85423,-5.51866,-4.62795,4.34996,-5.82048,
-3.25066,-2.79924,-5.51866,-4.64249,4.40637,-5.81789,
-3.18024,-2.79924,-5.52523,-4.64249,4.46168,-5.81674,
-3.26258,-2.88158,-5.52511,-4.64237,4.44004,-5.81676,
-3.26258,-2.88158,-5.52511,-4.64237,4.40494,-5.84484,
-3.26258,-2.82785,-5.52511,-4.65655,4.45994,-5.84232,
-3.19486,-2.82785,-5.53149,-4.65655,4.51353,-5.84121,
-3.27465,-2.90764,-5.53138,-4.65643,4.49283,-5.84123,
-3.27465,-2.90764,-5.53138,-4.65643,4.45829,-5.86892,
-3.27465,-2.85518,-5.53138,-4.67027,4.5119,-5.86648,
-3.20945,-2.85518,-5.53759,-4.67027,4.56387,-5.8654,
-3.2868,-2.93253,-5.53748,-4.67016,4.54403,-5.86542,
-3.2868,-2.93253,-5.53748,-4.67016,4.51006,-5.89273,
-3.2868,-2.88134,-5.53748,-4.68365,4.56231,-5.89035,
-3.22396,-2.88134,-5.54354,-4.68365,4.61273,-5.88931,
-3.29897,-2.95634,-5.54343,-4.68355,4.59372,-5.88932,
-3.29897,-2.95634,-5.54343,-4.68355,4.56032,-5.91623,
-3.29897,-2.9064,-5.54343,-4.69671,4.61124,-5.91392,
-3.23837,-2.9064,-5.54935,-4.69671,4.66018,-5.91291,
-3.31113,-2.97916,-5.54924,-4.69661,4.64194,-5.91293,
-3.31113,-2.97916,-5.54924,-4.69661,4.60911,-5.93943,
-3.31113,-2.93046,-5.54924,-4.70946,4.65875,-5.93719,
-3.25263,-2.93046,-5.55501,-4.70946,4.70628,-5.9362,
-3.32324,-3.00107,-5.55491,-4.70936,4.68877,-5.93622,
-3.32324,-3.00107,-5.55491,-4.70936,4.65651,-5.96233,
-3.32324,-2.95358,-5.55491,-4.72189,4.7049,-5.96015,
-3.26673,-2.95358,-5.56055,-4.72189,4.75108,-5.95919,
-3.33528,-3.02213,-5.56045,-4.7218,4.73426,-5.95921,
-3.33528,-3.02213,-5.56045,-4.7218,4.70256,-5.98492,
-3.33528,-2.97583,-5.56045,-4.73404,4.74973,-5.9828,
-3.28064,-2.97583,-5.56597,-4.73404,4.79464,-5.98186,
-3.34721,-3.04241,-5.56587,-4.73394,4.77846,-5.98188,
-3.34721,-3.04241,-5.56587,-4.73394,4.74732,-6.00719,
-3.34721,-2.99727,-5.56587,-4.74589,4.79332,-6.00513,
-3.29435,-2.99727,-5.57127,-4.74589,4.83701,-6.00421,
-3.35903,-3.06196,-5.57118,-4.7458,4.82144,-6.00423,
-3.35903,-3.06196,-5.57118,-4.7458,4.79084,-6.02915,
-3.35903,-3.01796,-5.57118,-4.75747,4.83571,-6.02714,
-3.30785,-3.01796,-5.57646,-4.75747,4.87823,-6.02625,
-3.37072,-3.08084,-5.57637,-4.75738,4.86323,-6.02626,
-3.37072,-3.08084,-5.57637,-4.75738,4.83318,-6.05079,
-3.37072,-3.03793,-5.57637,-4.76878,4.87695,-6.04884,
-3.32113,-3.03793,-5.58154,-4.76878,4.91835,-6.04797,
-3.38227,-3.09908,-5.58145,-4.76869,4.9039,-6.04798,
-3.38227,-3.09908,-5.58145,-4.76869,4.87438,-6.07212,
-3.38227,-3.05724,-5.58145,-4.77983,4.91709,-6.07022,
-3.33418,-3.05724,-5.58652,-4.77983,4.95742,-6.06937,
-3.39367,-3.11673,-5.58644,-4.77975,4.94348,-6.06939,
-3.39367,-3.11673,-5.58644,-4.77975,4.91448,-6.09315,
-3.39367,-3.07592,-5.58644,-4.79064,4.95618,-6.0913,
-3.34701,-3.07592,-5.5914,-4.79064,4.99549,-6.09047,
-3.40491,-3.13382,-5.59132,-4.79056,4.98203,-6.09048,
